id,adm,name,class,gender,school,school_id
mock_546d9f60_G10B_045,MOCK-546D-G10B-045,"Caroline Mutua Njoroge","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_046,MOCK-546D-G10B-046,"Martin Cheruiyot Maina","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_047,MOCK-546D-G10B-047,"Gideon Were Akinyi","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_048,MOCK-546D-G10B-048,"Linet Were Were","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_049,MOCK-546D-G10B-049,"Mary Simiyu Mwangi","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_050,MOCK-546D-G10B-050,"Mitchelle Karanja Kipchoge","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_051,MOCK-546D-G10B-051,"Grace Kipchoge Karanja","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_052,MOCK-546D-G10B-052,"Brayan Auma Achieng","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_053,MOCK-546D-G10B-053,"Janet Kiplagat Auma","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_054,MOCK-546D-G10B-054,"George Wairimu Njoroge","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_055,MOCK-546D-G10B-055,"Joseph Mbugua Atieno","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_056,MOCK-546D-G10B-056,"Daniel Njeri Wafula","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_057,MOCK-546D-G10B-057,"Stella Akinyi Mwangi","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_058,MOCK-546D-G10B-058,"Duncan Atieno Omondi","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_059,MOCK-546D-G10B-059,"Gideon Omondi Otieno","Grade 10 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G10B_060,MOCK-546D-G10B-060,"Faith Mbugua Mutiso","Grade 10 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_001,MOCK-546D-G11A-001,"George Nyambura Were","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_002,MOCK-546D-G11A-002,"George Mutua Njeri","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_003,MOCK-546D-G11A-003,"Janet Auma Chepkemoi","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_004,MOCK-546D-G11A-004,"Beatrice Wairimu Mutua","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_005,MOCK-546D-G11A-005,"Gideon Nyokabi Mwangi","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_006,MOCK-546D-G11A-006,"Sharon Njeri Achieng","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_007,MOCK-546D-G11A-007,"Sylvia Nyokabi Cheruiyot","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_008,MOCK-546D-G11A-008,"Brenda Atieno Juma","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_009,MOCK-546D-G11A-009,"Duncan Cheruiyot Wairimu","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_010,MOCK-546D-G11A-010,"Sharon Chepkemoi Ochieng","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_011,MOCK-546D-G11A-011,"Esther Nyokabi Rotich","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_012,MOCK-546D-G11A-012,"Stephen Nyokabi Wanjiru","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_013,MOCK-546D-G11A-013,"Mercy Akinyi Auma","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_014,MOCK-546D-G11A-014,"Doreen Mbugua Wairimu","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_015,MOCK-546D-G11A-015,"Brenda Kipchoge Cheruiyot","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_016,MOCK-546D-G11A-016,"Martin Akinyi Chepkemoi","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_017,MOCK-546D-G11A-017,"Joseph Maina Adhiambo","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_018,MOCK-546D-G11A-018,"Patrick Omondi Simiyu","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_019,MOCK-546D-G11A-019,"Patrick Owino Nyokabi","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_020,MOCK-546D-G11A-020,"Brian Karanja Akinyi","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_021,MOCK-546D-G11A-021,"Eunice Njoroge Barasa","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_022,MOCK-546D-G11A-022,"Gideon Chepkemoi Karanja","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_023,MOCK-546D-G11A-023,"Nicholas Kariuki Mbugua","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_024,MOCK-546D-G11A-024,"Grace Njeri Njoroge","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_025,MOCK-546D-G11A-025,"Kelvin Simiyu Kibet","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_026,MOCK-546D-G11A-026,"Anthony Wafula Kipchoge","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_027,MOCK-546D-G11A-027,"Beatrice Wambui Karanja","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_028,MOCK-546D-G11A-028,"Allan Mwangi Mbugua","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_029,MOCK-546D-G11A-029,"George Otieno Kariuki","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_030,MOCK-546D-G11A-030,"Emmanuel Nyokabi Kibet","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_031,MOCK-546D-G11A-031,"Charles Mwangi Wanjiru","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_032,MOCK-546D-G11A-032,"Brenda Cheruiyot Kibet","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_033,MOCK-546D-G11A-033,"George Atieno Kibet","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_034,MOCK-546D-G11A-034,"Diana Kibet Korir","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_035,MOCK-546D-G11A-035,"Duncan Omondi Chebet","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_036,MOCK-546D-G11A-036,"Martin Kariuki Onyango","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_037,MOCK-546D-G11A-037,"Joy Omondi Chebet","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_038,MOCK-546D-G11A-038,"Cynthia Were Odhiambo","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_039,MOCK-546D-G11A-039,"Samuel Kiplagat Korir","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_040,MOCK-546D-G11A-040,"Cornelius Kamau Kipchoge","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_041,MOCK-546D-G11A-041,"Diana Kariuki Korir","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_042,MOCK-546D-G11A-042,"Mitchelle Karanja Rotich","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_043,MOCK-546D-G11A-043,"Michael Wambui Mbugua","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_044,MOCK-546D-G11A-044,"Gideon Rotich Atieno","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_045,MOCK-546D-G11A-045,"Eunice Korir Adhiambo","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_046,MOCK-546D-G11A-046,"Anthony Mutiso Mutua","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_047,MOCK-546D-G11A-047,"Rose Kiplagat Juma","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_048,MOCK-546D-G11A-048,"Mary Simiyu Wambui","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_049,MOCK-546D-G11A-049,"Samuel Kariuki Kamau","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_050,MOCK-546D-G11A-050,"Beatrice Wairimu Kamau","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_051,MOCK-546D-G11A-051,"Winnie Wanjiru Simiyu","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_052,MOCK-546D-G11A-052,"Caroline Mwangi Wambui","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_053,MOCK-546D-G11A-053,"Janet Maina Akinyi","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_054,MOCK-546D-G11A-054,"Stephen Atieno Nyambura","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_055,MOCK-546D-G11A-055,"Christine Odhiambo Korir","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_056,MOCK-546D-G11A-056,"Maureen Chebet Kipchoge","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_057,MOCK-546D-G11A-057,"Peter Adhiambo Kariuki","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_058,MOCK-546D-G11A-058,"Beatrice Juma Kipchoge","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_059,MOCK-546D-G11A-059,"Sylvia Simiyu Otieno","Grade 11 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11A_060,MOCK-546D-G11A-060,"Michael Njeri Karanja","Grade 11 A",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_001,MOCK-546D-G11B-001,"Anthony Juma Wanjiru","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_002,MOCK-546D-G11B-002,"Fredrick Wanjiru Achieng","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_003,MOCK-546D-G11B-003,"Fredrick Mutiso Karanja","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_004,MOCK-546D-G11B-004,"Fredrick Wairimu Omondi","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_005,MOCK-546D-G11B-005,"Fredrick Wambui Akinyi","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_006,MOCK-546D-G11B-006,"Peter Kamau Otieno","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_007,MOCK-546D-G11B-007,"Collins Chepkemoi Odhiambo","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_008,MOCK-546D-G11B-008,"Christine Wanjiru Otieno","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_009,MOCK-546D-G11B-009,"Anthony Odhiambo Kariuki","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_010,MOCK-546D-G11B-010,"Brenda Wafula Odhiambo","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_011,MOCK-546D-G11B-011,"Mary Gitau Maina","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_012,MOCK-546D-G11B-012,"Brayan Mbugua Chepkemoi","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_013,MOCK-546D-G11B-013,"Sylvia Mwangi Wanjiru","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_014,MOCK-546D-G11B-014,"Duncan Korir Barasa","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_015,MOCK-546D-G11B-015,"Joy Mutiso Rotich","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_016,MOCK-546D-G11B-016,"Elvis Rotich Otieno","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_017,MOCK-546D-G11B-017,"Beatrice Wanjiru Mbugua","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_018,MOCK-546D-G11B-018,"Nancy Simiyu Wanjiru","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_019,MOCK-546D-G11B-019,"Rose Chebet Gitau","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_020,MOCK-546D-G11B-020,"Stella Maina Kariuki","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_021,MOCK-546D-G11B-021,"Mercy Omondi Njoroge","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_022,MOCK-546D-G11B-022,"Sharon Gitau Were","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_023,MOCK-546D-G11B-023,"Ann Wambui Kibet","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_024,MOCK-546D-G11B-024,"Brayan Njoroge Njoroge","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_025,MOCK-546D-G11B-025,"Kelvin Mwangi Gitau","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_026,MOCK-546D-G11B-026,"Stephen Simiyu Korir","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_027,MOCK-546D-G11B-027,"Christine Korir Nyokabi","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_028,MOCK-546D-G11B-028,"Maureen Omondi Owino","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_029,MOCK-546D-G11B-029,"Esther Onyango Owino","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_030,MOCK-546D-G11B-030,"Gideon Rotich Korir","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_031,MOCK-546D-G11B-031,"Cynthia Wambui Njoroge","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_032,MOCK-546D-G11B-032,"Brenda Owino Kiplagat","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_033,MOCK-546D-G11B-033,"Peter Owino Ochieng","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_034,MOCK-546D-G11B-034,"Pauline Gitau Chebet","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_035,MOCK-546D-G11B-035,"Maureen Mwangi Karanja","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_036,MOCK-546D-G11B-036,"Diana Rotich Chebet","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_037,MOCK-546D-G11B-037,"Martin Gitau Mutua","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_038,MOCK-546D-G11B-038,"Collins Kipchoge Atieno","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_039,MOCK-546D-G11B-039,"Fredrick Onyango Njeri","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_040,MOCK-546D-G11B-040,"Allan Achieng Simiyu","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_041,MOCK-546D-G11B-041,"Charles Chepkemoi Kamau","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_042,MOCK-546D-G11B-042,"Peter Were Kamau","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_043,MOCK-546D-G11B-043,"Beatrice Karanja Barasa","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_044,MOCK-546D-G11B-044,"Peter Kiplagat Korir","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_045,MOCK-546D-G11B-045,"Mitchelle Kamau Simiyu","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_046,MOCK-546D-G11B-046,"Vincent Mutua Kariuki","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_047,MOCK-546D-G11B-047,"Charles Onyango Chepkemoi","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_048,MOCK-546D-G11B-048,"Faith Onyango Mbugua","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_049,MOCK-546D-G11B-049,"Anthony Nyambura Auma","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_050,MOCK-546D-G11B-050,"Caroline Mwangi Mwangi","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_051,MOCK-546D-G11B-051,"Kelvin Kiplagat Korir","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_052,MOCK-546D-G11B-052,"Grace Omondi Nyokabi","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_053,MOCK-546D-G11B-053,"Christine Cheruiyot Mutua","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_054,MOCK-546D-G11B-054,"Maureen Owino Njoroge","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_055,MOCK-546D-G11B-055,"Peter Kariuki Barasa","Grade 11 B",Male,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_056,MOCK-546D-G11B-056,"Janet Kiplagat Nyambura","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_057,MOCK-546D-G11B-057,"Sylvia Chepkemoi Kiplagat","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_058,MOCK-546D-G11B-058,"Mary Wafula Kamau","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_059,MOCK-546D-G11B-059,"Brenda Nyokabi Mutua","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G11B_060,MOCK-546D-G11B-060,"Nancy Wambui Achieng","Grade 11 B",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G12A_001,MOCK-546D-G12A-001,"Winnie Wafula Otieno","Grade 12 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
mock_546d9f60_G12A_002,MOCK-546D-G12A-002,"Mary Njoroge Cheruiyot","Grade 12 A",Female,"UTAWALA HIGH SCHOOL",546d9f60-20b2-47ed-bd7d-3e787a57acf5
